LatGauge,LonGauge,GAGEID,FittedSlope,FittedIntercept,Slope,Nov1SM,MeanWinterSM,TheilSenSlope,SpringRunoffVIC,SpringRunoffRatioVIC,AvgWinterTemp,AvgAnnualTemp,PeakSWE,WinterPrecip,SpringPrecip,PeakSWE_PrecipRatio,Apr1SWE,MeanOctSM,MeanNovSM,MeanDOWYPeakSWE,NovTemp,DecTemp,JanTemp,FebTemp,NovSWE,DecSWE,JanSWE,JanSM,TheilSenSlopeSpring,SlopeSpring,VolSMChangeWint,VolSMChangeSp,SM_DOWYPeakSWE,VolSMChangeSpringPSWE,July31SM,SpringRunoffPSWE_VIC,SpringPrecipPSWE,WinterPrecipPSWE,SpringEvapPSWE,SpringBaseflowPSWE,OctPrecip,NovPrecip,DecPrecip,JanPrecip,FebPrecip,MarPrecip,AprPrecip,MayPrecip,JunPrecip,JulPrecip,Dec1SM,Jan1SM,Feb1SM,Mar1SM,Apr1SM,FirstDayBelow0Temp,NumbDaysBelow0Temp,MaxConsDaysBelow0Temp,FirstDayAbove0Temp,SM_0TempDay,SM_PosTempDay,Snowout,Snowmelt,CorrNov1SM_RR,PValue_CorrNov1SMRR,CorrNov1SM_SR,PValue_CorrNov1SMSR,CorrOctSM_RR,PValue_CorrOctSMRR,CorrOctSM_SR,PValue_CorrOctSMSR,CorrNovSM_RR,PValue_CorrNovSMRR,CorrNovSM_SR,PValue_CorrNovSMSR,R2_Nov1SM_SR,R2_Nov1SM_RR,R2_OctSM_SR,R2_OctSM_RR,R2_NovSM_SR,R2_NovSM_RR,PercCluster1,Cluster,Gage,Elev_band,Snowout,MeanDOWYPeakSWE,Snowout_cal_yr,MeanDOWYPeakSWE_CalYr,Snowout_cal_yr_dt,MeanDOWYPeakSWE_CalYr_dt
1,1,13011500_23,-0.124019789,327.8429496,-0.018081002,321.2654148,317.9544536,-0.179337618,141.5925213,0.156202039,-6.347553974,0.879001924,554.7404296,616.8246296,246.6975,0.845117084,519.9832676,313.0840671,326.4391733,197.7037037,-5.237414815,-11.41608154,-11.48247921,-9.580253825,46.73659645,165.6596678,297.6142156,317.9405141,1.647929178,1.37177281,-2.078128704,139.5031574,319.1872861,261.7932602,458.6904435,140.5759787,196.7737963,668.9899074,312.9642472,160.2165102,62.76787037,110.2678704,128.9385185,133.9162037,91.59157407,87.26601852,72.80305556,82.15787037,52.485,39.25157407,326.6240139,320.8468852,314.8545028,309.4816019,312.6480259,29.81481481,170.1111111,139.6111111,202,326.42575,319.33995,250,10.99813725,0.142996142,0.302293256,0.057952286,0.677229939,0.13244394,0.339728622,0.041050497,0.768204653,0.163695585,0.236902837,0.081547484,0.557737683,0.003358467,0.020447897,0.001685143,0.017541397,0.006649992,0.026796244,100,1,13011500,23,250,198,158,106,2000-06-06,2000-04-14
1,1,13011500_25,-0.164657653,378.9229698,-0.064002115,373.1447435,365.9855717,-0.219145268,184.4880926,0.191597552,-7.131511196,0.132841393,598.8797843,657.942963,260.5924074,0.858162838,560.9608241,365.3188184,377.1770895,196.7592593,-5.99948963,-12.20694304,-12.20914283,-10.32619856,55.37347654,183.9156799,324.2489949,365.6846191,1.816204211,1.338790885,-9.526512963,137.7006731,363.6182306,253.8454333,501.3189037,183.7132954,210.6098148,711.5275926,279.2254796,209.4840889,65.54805556,117.7328704,137.1648148,142.1922222,98.87222222,94.25518519,76.93407407,86.81907407,55.15990741,41.67935185,376.2643398,369.1517759,362.0057056,355.6024306,359.3533944,26.31481481,178.5185185,147.5925926,202,378.0797,365.321,255,11.01933482,0.153872179,0.26661186,0.059755809,0.667761026,0.139830887,0.313231278,0.040820769,0.769466066,0.167371162,0.226394692,0.075524571,0.587281237,0.003570757,0.023676648,0.001666335,0.019552677,0.005703961,0.028013106,100,1,13011500,25,255,197,163,105,2000-06-11,2000-04-13
1,1,13011500_26,-0.199608316,428.7752074,-0.106869876,425.806416,412.8009652,-0.25926827,245.1442747,0.240430377,-7.891288562,-0.891267325,666.5570191,702.1692846,279.9183716,0.881895803,617.0154093,419.2609815,427.453998,203.2592593,-7.007125247,-13.08466479,-13.06150621,-11.2898945,69.30480864,208.9312462,359.5743848,412.4144983,1.83092279,1.380501764,-17.41813148,134.1919099,408.3882846,219.2521506,542.5801944,243.5511617,208.1513191,777.8926216,237.2835204,259.2232,69.86395494,125.3748741,147.4909185,151.6621975,105.4440352,100.0060142,82.36934012,93.33541975,59.79659012,44.4170216,424.8411265,416.4349562,408.150942,400.7381426,400.3448333,21.68518519,190.962963,159.6851852,203,416.8051333,394.3967,272,9.714417352,0.143740508,0.299757264,0.035157809,0.800740531,0.12701343,0.360071402,0.015297522,0.912576401,0.148485361,0.283916584,0.041039214,0.768266593,0.001236072,0.020661334,0.000234014,0.016132412,0.001684217,0.022047902,100,1,13011500,26,272,203,180,111,2000-06-28,2000-04-20
1,1,13011500_27,-0.241287934,453.7868848,-0.159612716,447.7207333,435.3450813,-0.279802905,235.3590606,0.233632658,-8.485369595,-1.295882235,651.5467949,698.9625551,276.058537,0.875086256,605.5253384,440.4736457,450.4927635,196.6851852,-7.42857483,-13.34403648,-13.37655278,-11.61661848,69.2793567,208.6231872,359.8708235,434.8600959,1.631604982,1.24308766,-25.61732454,128.1784671,422.1034088,229.2573056,550.2818759,235.4564866,222.6822824,753.8945176,233.6945569,277.9221519,69.5144125,127.1243458,148.389056,152.1775162,105.3892694,93.95013935,82.73178287,92.49196759,57.34047269,43.49431389,448.0552236,439.1281602,430.3339792,422.4643014,424.6467394,20.66666667,195.6666667,163.4074074,216,432.133475,498.266775,272,9.633500685,0.090389887,0.515680724,-0.004173292,0.976107055,0.074543552,0.5921591,-0.021126601,0.879476876,0.107834186,0.437665298,0.013623817,0.922110064,1.74E-05,0.008170332,0.000446333,0.005556741,0.000185608,0.011628212,100,1,13011500,27,272,197,180,105,2000-06-28,2000-04-13
1,1,13011500_28,-0.32898646,611.7780589,-0.308130763,619.0708037,585.6884348,-0.339415405,211.2367444,0.19273893,-9.183125307,-2.88837636,807.6199722,759.3071537,289.576413,0.937613953,712.4590722,621.4697663,611.1148283,221.5740741,-9.183919444,-14.9180555,-15.0939552,-13.18456779,106.1140986,264.519282,434.2854799,583.4240247,4.141577014,2.88493692,-57.82982778,229.7531519,561.2409759,253.3005056,790.9941278,211.0834296,163.7747667,888.5894759,145.1354278,381.5307685,74.05318148,142.9032574,161.8224019,172.3089019,112.8515463,92.83653148,89.11963519,97.12743889,60.3545463,42.97479259,603.0722093,589.1176667,577.7164907,568.9115389,560.4862259,12.2037037,211.5,179,217,635.5313,554.3748,275,13.83709508,-0.102043193,0.462805387,-0.123034165,0.375438864,-0.122053938,0.379283881,-0.14025642,0.311746253,-0.110683944,0.425579686,-0.130614539,0.346500153,0.015137406,0.010412813,0.019671863,0.014897164,0.017060158,0.012250935,100,1,13011500,28,275,222,183,130,2000-07-01,2000-05-08
1,1,13011900_23,-0.160306661,331.5557974,-0.080673374,323.1032778,319.4272357,-0.195634287,115.4606222,0.138387741,-5.917653704,1.452521173,499.2452426,568.6224074,225.4274074,0.83230346,468.6652204,314.1313558,328.353354,194.2037037,-4.623905494,-10.96783901,-11.01636446,-9.114400899,40.02907944,148.936714,269.939275,319.6457518,0.45259947,1.110556486,-12.71046296,116.769337,310.3928148,254.7824315,427.1621519,115.626,192.0059259,604.657037,326.7029056,131.4981111,56.59777778,101.3766667,119.8453704,124.3135185,84.6187037,79.90444444,65.29888889,75.34314815,48.66203704,36.12333333,328.3230519,322.6251981,316.4827926,310.9729519,313.1450389,33.03703704,162.2962963,132.0555556,188,333.6175,308.5784,240,12.85667561,0.088233729,0.525786739,0.02853103,0.83773211,0.076830358,0.580816714,0.01065421,0.939051297,0.105335131,0.448419507,0.049849337,0.720367541,0.00081402,0.007785191,0.000113512,0.005902904,0.002484956,0.01109549,100,1,13011900,23,240,194,148,102,2000-05-27,2000-04-11
1,1,13011900_24,-0.161387691,353.5906518,-0.073225844,348.0277241,341.0360627,-0.20441099,152.0776426,0.170566281,-6.933492453,0.382817519,546.7953667,612.2927778,238.4309259,0.844103373,514.0350037,339.6993465,351.5573792,195.6666667,-5.740921605,-12.06587885,-12.02990651,-10.15906709,48.78560543,166.6831678,296.7629614,340.8363309,1.373307272,1.214178831,-11.10709259,125.434763,336.9206315,251.1723963,462.3553944,151.5106167,195.7937037,658.6942593,298.8156481,166.699637,61.07444444,107.5683333,128.622037,132.7518519,91.75055556,88.41222222,69.58222222,79.62759259,51.34740741,37.8737037,350.5918611,344.0807667,337.3937481,331.4122963,334.2764444,28.25925926,174.6296296,144.537037,202,351.093,335.1795,258,9.850594915,0.110270023,0.427323256,0.030118818,0.828833883,0.103319489,0.457198488,0.016773114,0.9041813,0.119200997,0.390607845,0.04079439,0.769610949,0.000907143,0.012159478,0.000281337,0.010674917,0.001664182,0.014208878,100,1,13011900,24,258,196,166,104,2000-06-14,2000-04-12
1,1,13011900_25,-0.168832443,353.0058905,-0.097123899,349.1864787,339.6081057,-0.202567952,156.2770676,0.169754842,-6.714159908,0.047355311,602.4573343,626.5309259,249.0508333,0.871635236,547.8225398,343.2771899,351.1096626,211.2592593,-6.040305154,-12.30349244,-12.28324773,-10.45221122,54.13189654,176.6580149,310.6111978,339.6105112,1.747604886,1.829915485,-17.27043056,165.6943981,331.9160481,230.4686315,497.6104463,154.9795796,171.2563889,705.1694444,276.5261407,177.1114009,63.35175926,110.2305556,131.0001852,135.5816667,94.10916667,90.08231481,72.25203704,83.19398148,53.49777778,40.10703704,349.3909861,342.7991,336.2272593,330.3387685,326.2677657,26.61111111,178.9074074,149.1851852,202,362.80295,335.29465,256,15.34383049,0.163913805,0.236269775,0.077418999,0.577913164,0.149536128,0.280484444,0.05962176,0.668463076,0.162093173,0.241587107,0.077141721,0.579280052,0.005993701,0.026867736,0.003554754,0.022361054,0.005950845,0.026274197,100,1,13011900,25,256,211,164,119,2000-06-12,2000-04-28
1,1,13011900_26,-0.213052137,421.4665249,-0.152549826,420.9690426,404.4392082,-0.254815152,200.9077269,0.212017523,-7.595111251,-1.209276363,661.0367056,658.8122222,255.5192593,0.897345962,592.2130667,418.0263615,419.9378361,218.7592593,-7.291194198,-13.35212578,-13.30777727,-11.52223884,70.39624108,200.2334362,341.2903446,404.2128526,2.636807821,2.058943882,-28.07987963,169.8922157,392.889163,198.9982713,562.7813787,199.1679787,155.84,759.8575,212.3200241,235.7227509,66.39907407,115.4725,137.7873148,141.7886111,97.29768519,97.90898148,74.31212963,86.22425926,54.28518519,40.69768519,416.5789352,408.2118426,399.9732769,392.6059306,386.8990889,20.59259259,194.2037037,160.8148148,216,420.1784,388.08625,273,12.57580965,0.141287226,0.308167651,0.036596793,0.792761983,0.122309005,0.378281103,0.016356783,0.906548922,0.135768969,0.327633615,0.0318407,0.819208246,0.001339325,0.01996208,0.000267544,0.014959493,0.00101383,0.018433213,100,1,13011900,26,273,219,181,127,2000-06-29,2000-05-05
1,1,13011900_27,-0.243431648,453.793737,-0.167272146,448.3928722,435.234475,-0.282240968,199.0802093,0.21298168,-8.269485571,-1.086577352,578.3623852,638.6497407,259.9872778,0.855571205,538.8129759,439.9598083,450.5186916,195.0925926,-7.178301605,-13.18982043,-13.1213672,-11.35610832,59.60533407,182.9136598,317.7652627,434.6661802,0.62049916,0.991457023,-26.51124074,103.2778537,421.8816315,204.3740167,525.1594852,199.2467852,214.6487204,686.1331778,250.4523111,238.5712556,65.54792407,113.2161944,132.8154481,137.0292167,94.67747407,93.15396296,74.91729074,85.77227778,57.10099815,42.19671111,448.0019574,438.9792759,430.0926741,422.1415556,425.2411519,20.87037037,193.537037,159.0185185,216,435.3084,513.0244,264,9.385838462,0.04676519,0.737025244,-0.013567992,0.922428246,0.03862973,0.781526212,-0.023327409,0.867029821,0.062321371,0.654379535,0.001493239,0.991449822,0.00018409,0.002186983,0.000544168,0.001492256,2.23E-06,0.003883953,100,1,13011900,27,264,195,172,103,2000-06-20,2000-04-12
1,1,13011900_28,-0.203792117,434.6636592,-0.122225852,433.156188,418.2209485,-0.264844887,204.1146495,0.216130631,-8.100207753,-1.208852578,622.5253852,656.9972681,254.2968528,0.884052195,579.5125745,428.3807584,433.5206306,205.0925926,-7.271063549,-13.36357381,-13.29293162,-11.52799477,67.7739756,196.691533,337.1674191,417.837607,2.077262717,1.43728334,-20.18229028,138.2593097,412.9738977,213.5709944,551.2332074,202.3086685,185.7821806,728.1288824,225.4374407,243.4164102,66.47661991,115.3910463,137.5240778,141.2707736,97.39287639,96.7550037,73.76512917,85.89634861,54.06227037,40.57310463,430.6440852,421.9864042,413.4389134,405.7941421,404.1913653,20.68518519,194.1111111,160.7222222,216,435.117975,439.965775,275,8.787134868,0.109249015,0.431641314,0.013598284,0.922255591,0.091090486,0.512418186,-0.005653879,0.967634318,0.112009692,0.420022407,0.016526576,0.905583233,0.000184913,0.011935347,3.20E-05,0.008297477,0.000273128,0.012546171,100,1,13011900,28,275,205,183,113,2000-07-01,2000-04-22
1,1,13011900_30,-0.404109284,584.53595,-0.354341635,591.6836213,552.2926325,-0.43494367,127.0432745,0.127396362,-9.318836679,-2.89613626,666.316606,682.4290053,279.1402595,0.895557284,610.472016,595.8021109,583.723421,211.8888889,-8.830316088,-14.43329896,-14.32648908,-12.77216358,85.14080205,217.9498336,358.5514912,549.5988038,3.701905957,2.37236876,-62.93052106,210.0709356,528.7531002,276.3204398,738.8240359,125.6733306,188.1635086,776.9522333,171.7528553,342.7974583,70.30786273,122.0381347,139.0395463,142.4630475,102.5777803,103.6761241,77.37794653,91.6810044,62.72295417,47.3583544,574.3402757,556.8465634,542.2858815,530.8150789,523.0211917,12.14814815,214.2037037,178.3148148,217,595.0114375,542.6162125,281,10.53364422,-0.000765788,0.995615095,-0.031266268,0.822416565,-0.011687707,0.933151903,-0.042621396,0.759595099,0.000189094,0.998917242,-0.031300691,0.822224221,0.000977579,5.86E-07,0.001816583,0.000136602,0.000979733,3.58E-08,100,1,13011900,30,281,212,189,120,2000-07-07,2000-04-28
1,1,13011900_31,-0.465965751,622.8892918,-0.455591175,635.1543556,585.9900073,-0.463356986,105.8415685,0.112884781,-10.17655316,-4.149958084,672.4863981,643.958387,270.8275648,0.916726293,590.909263,646.5627317,622.3201708,223.7777778,-10.11359037,-15.85794922,-15.76210167,-14.1710334,91.83464333,218.8107281,353.0246323,582.2784327,5.11801907,3.65953268,-86.36972407,275.8797352,548.7846315,274.7134259,824.6643667,105.5716907,152.661587,766.5666241,131.510113,302.6374833,67.79601852,115.5079889,132.2660981,135.94755,94.88739074,95.31550741,75.23298704,87.49079259,61.63957222,46.46421296,610.2627315,590.2168056,574.4039667,562.5361056,551.4880704,8.574074074,227.3148148,197.3888889,217,648.7428,551.5991,281,10.37439118,-0.02808909,0.840212452,-0.070172575,0.614108585,-0.021465727,0.877556926,-0.069680155,0.616603006,-0.035565187,0.798479708,-0.07600906,0.58487892,0.00492419,0.000788997,0.004855324,0.000460777,0.005777377,0.001264883,100,1,13011900,31,281,224,189,132,2000-07-07,2000-05-10
1,1,13161500_20,0.14136068,204.546154,0.144872105,201.6359019,221.2069313,0.092257205,5.935764815,0.017822339,-0.654077755,5.808845118,54.76729722,185.363675,122.1830759,0.275008537,6.575155556,198.1545109,206.09853,128.9074074,0.428413117,-4.295062814,-4.469560036,-2.553640287,2.142123765,16.48282165,37.66098629,215.6507812,-0.130859481,-0.02487787,13.14555185,-5.428225926,214.7814537,52.92156019,209.3532278,11.62874537,165.6571102,143.6124611,182.1097324,30.10609815,22.10784259,32.90095278,40.04510463,38.19757037,21.89870278,28.93821852,32.17575463,43.19145185,33.66361852,13.15225093,210.1467278,214.3495074,217.8332593,230.6817815,261.3651296,49.40740741,104.1481481,48.12962963,122,228.51815,230.41215,126,3.495908333,0.247742057,0.070887316,0.27231768,0.046358063,0.216794769,0.115343228,0.232433777,0.090776233,0.279050489,0.04101291,0.31432325,0.020626261,0.074156919,0.061376127,0.054025461,0.046999972,0.098799106,0.077869175,100,1,13161500,20,126,129,34,37,2000-02-03,2000-02-05
1,1,13161500_21,0.049752211,234.2912397,0.093637911,228.3390406,242.9416384,0.002028108,14.99773713,0.036230294,-3.060119052,3.821137418,130.3702562,254.5139328,126.0487804,0.478528625,74.22582934,224.1935136,234.0023979,151.5925926,-1.655769402,-6.618705961,-6.892768635,-4.950363553,7.13581127,37.70516055,82.91950129,238.1170952,-0.269329045,0.0099788,10.966377,0.674433626,239.3054176,95.252054,239.9798513,21.01603392,156.5696233,226.7837692,240.7438208,21.41161023,24.00459279,42.84438908,56.35367924,56.940727,33.07716598,39.86719444,36.1332345,40.88905185,34.99335107,14.03314298,237.916044,238.7417681,237.8144574,241.7834584,292.6183325,41.01851852,136.9259259,80.68518519,187,252.6181263,300.4927158,210,1.044934928,0.260288956,0.05731795,0.295647042,0.029969478,0.149622252,0.280204354,0.190530169,0.167579437,0.279303601,0.040822298,0.329269766,0.015047563,0.087407173,0.067750341,0.036301745,0.022386818,0.108418579,0.078010502,100,1,13161500,21,210,152,118,60,2000-04-27,2000-02-28
1,1,13161500_22,-0.012304931,256.3321242,0.048064288,250.0947438,257.8663148,-0.066106147,36.3521216,0.06544505,-4.485532128,2.203889396,256.1579068,360.8429198,161.6321117,0.673263338,211.5180858,244.657598,255.6363776,172.4259259,-3.241439033,-8.140376981,-8.374858582,-6.422183843,17.88019247,73.17025265,147.3969134,255.4614945,0.00441791,0.359274641,7.427477778,43.34886358,257.5222216,181.1181049,300.8710852,40.07102407,168.2409642,357.1242506,288.6247025,48.70535556,33.0009858,58.28063642,78.30400864,81.50469198,48.86902469,58.96855988,50.10747531,50.67760741,45.08314198,15.76388704,258.3170031,256.6963747,254.1589963,252.5855895,293.4629963,35.38888889,160.2962963,112.3703704,188,247.4939667,293.9639333,228,3.976254487,0.179497067,0.194032368,0.214114891,0.120019475,0.129471824,0.350771946,0.164207271,0.23542026,0.212833541,0.122305661,0.254151503,0.063667097,0.045845187,0.032219197,0.026964028,0.016762953,0.064592987,0.045298116,100,1,13161500,22,228,172,136,80,2000-05-15,2000-03-20
1,1,13161500_23,0.004639384,269.0461701,0.067379892,260.2413926,273.0407354,-0.055935775,29.84503889,0.05620077,-3.813314397,3.055832776,224.9716222,353.7488889,140.1551852,0.605999615,166.6149574,253.6326054,267.7491422,164.8333333,-2.466388765,-7.458779928,-7.696951673,-5.722922172,14.52850383,66.4392647,137.5661041,269.9544734,-0.56502713,0.05902541,9.083435185,6.659448148,269.3248278,150.2901185,275.9842759,35.83379815,159.4246296,337.8688889,315.9595944,22.25601852,32.41759259,61.3762963,79.60388889,81.68703704,47.88888889,49.13222222,41.89148148,39.42444444,42.50759259,16.33166667,272.0455241,271.0712352,268.8125259,267.5578019,320.3697426,39.38888889,147.9814815,94.61111111,187,280.5047,330.9695,210,4.556288235,0.187730324,0.174028651,0.257554204,0.060080822,0.048673314,0.726704623,0.124664162,0.369097061,0.236814143,0.084685966,0.31858331,0.018881684,0.066334168,0.035242675,0.015541153,0.002369091,0.101495325,0.056080938,100,1,13161500,23,210,165,118,73,2000-04-27,2000-03-12
1,1,13185000_16,0.609684698,200.4196929,0.757328876,182.1800037,258.2498565,0.49253053,33.69067963,0.04510765,-1.356943869,6.124943278,277.4784204,527.9968809,166.5230481,0.510993053,169.1640056,168.5219803,206.4145606,152.2037037,-0.241581111,-5.236617523,-5.229801772,-2.593206313,12.04791344,81.31804721,180.5141206,248.2036283,-0.49925547,-0.115351631,91.29691605,-19.7941179,273.4769198,248.015758,253.6828019,49.92067407,231.9248105,465.9677457,390.8485457,85.71146296,43.5096642,97.05956914,121.6462068,115.6833568,73.54393025,74.82125988,55.69975,55.22822469,39.54001667,16.05505679,225.7996086,243.6550926,254.2677636,279.4034685,407.3398451,48.61111111,105.5925926,57.94444444,122,258.0212333,276.1121,208,4.692142735,0.01003824,0.942568931,0.077770081,0.576184569,-0.075569207,0.587059723,-0.027414268,0.844002789,0.131578811,0.342920568,0.22146311,0.107531086,0.006048185,0.000100766,0.000751542,0.005710705,0.049045909,0.017312983,100,1,13185000,16,208,152,116,60,2000-04-25,2000-02-29
1,1,13185000_17,0.295872236,232.116212,0.541709833,207.5870198,264.9171813,0.136359932,62.05815963,0.068179736,-2.878890416,4.397541499,411.1216478,631.8290043,191.291727,0.628024697,312.7072643,194.2766713,233.4402017,160.7777778,-1.842133327,-6.910903811,-6.663737198,-4.104467484,22.51424514,126.3425936,262.30305,255.0454035,0.316142957,0.442073736,72.15275463,60.4372637,279.7397744,316.7627083,340.1770381,73.95800426,236.2556865,588.9583619,384.5389137,127.6984648,49.23784037,118.7251661,148.415315,135.4103009,87.48284148,90.68990167,64.54542,61.48241574,46.56812796,18.69576333,250.0656187,255.5445604,255.0322996,268.5498557,394.6311885,40.64814815,129.5185185,87.53703704,161,300.75771,295.31958,227,5.337016792,0.15990431,0.248087397,0.176741993,0.201078352,0.122763612,0.376497785,0.131042,0.344910488,0.248466498,0.070039952,0.268867002,0.049310663,0.031237732,0.025569388,0.017172006,0.015070904,0.072289465,0.061735601,98.14814815,1.018518519,13185000,17,227,161,135,69,2000-05-14,2000-03-08
1,1,13185000_18,0.136836806,261.0214033,0.39098611,235.5278332,279.2206147,-0.02520176,84.40096263,0.086716913,-3.377664194,3.860613898,484.6242131,677.1990077,201.6056879,0.69290928,400.7490859,222.5143987,259.8270356,165.9444444,-2.364589512,-7.491244656,-7.209735973,-4.637314868,29.35320649,150.4119226,301.217545,272.2481199,0.69350654,0.724402034,53.79363249,98.19532593,289.3214657,346.6804901,387.5167916,94.07384529,235.1884665,646.9689806,372.6808532,153.0100562,51.9444362,128.1832973,160.9740783,143.8185081,93.66342323,96.64081212,67.82312761,64.24835354,49.35615101,20.17805572,273.6704377,274.358785,270.2266626,275.0825315,382.1640279,38.66666667,137.1851852,99.2037037,187,265.2221,417.0206273,232,6.646852727,0.159589523,0.249031903,0.164330764,0.235063405,0.142482033,0.304052845,0.140277864,0.311671537,0.233087957,0.089845572,0.240094501,0.080338927,0.0270046,0.025468816,0.019677879,0.02030113,0.05764537,0.054329996,100,1,13185000,18,232,166,140,74,2000-05-19,2000-03-13
1,1,13185000_19,0.106398228,279.4650378,0.356103742,257.318413,293.5341742,-0.034876489,102.8935407,0.100775328,-3.953245098,3.226951311,527.6476914,708.6143338,211.0543762,0.721176423,463.5078817,245.5450784,278.6748591,168.4814815,-2.946791397,-8.147591614,-7.865476822,-5.362032735,38.09324093,169.8220776,326.7498731,287.9244819,1.340221278,0.841988109,50.33287176,111.380887,307.6512847,332.5889778,419.0321718,110.2066931,234.1366012,688.1619035,351.0683574,188.7407498,53.77811458,135.4598123,168.732262,147.7890174,96.87010741,103.8511067,70.29729236,67.02386458,52.14080556,21.59241366,290.1091472,290.1169227,285.7608336,289.1519539,375.5142616,35.72222222,145.9074074,111.7407407,187,298.649475,409.0833625,251,5.920288345,0.162537554,0.24028177,0.158013636,0.253796954,0.147684796,0.28654993,0.139818316,0.313275219,0.231996595,0.09140237,0.228248407,0.096909782,0.024968309,0.026418457,0.019549161,0.021810799,0.052097335,0.05382242,100,1,13185000,19,251,168,159,76,2000-06-07,2000-03-16
1,1,13185000_20,0.00104437,298.0574344,0.211576042,277.818841,302.5381059,-0.114628661,122.5685487,0.118784477,-4.799376542,2.381388026,565.1612987,717.0962172,212.6333389,0.761868459,506.8121601,267.0253743,296.1903925,171.2962963,-3.723157496,-9.040163449,-8.791868698,-6.394627481,45.00641505,184.9185233,344.7094661,298.3436781,1.084081065,0.945618802,31.05191138,121.6987844,308.8707524,332.2635775,430.5695368,128.2546365,227.4725111,705.2500622,329.2353569,211.5085817,53.68887116,137.2974127,171.8350146,147.1921735,98.8039045,106.0616881,69.27323704,68.13942143,53.10778545,22.11289497,304.2101392,301.1915056,295.4252235,294.3384775,365.284995,33.31481481,157.9074074,123,188,316.2817143,396.5660286,251,6.665646332,0.164449559,0.234720477,0.154154884,0.26572359,0.155361622,0.261954229,0.14312111,0.301866534,0.208004977,0.131218339,0.200036241,0.14698363,0.023763728,0.027043657,0.020483652,0.024137234,0.040014498,0.043266071,100,1,13185000,20,251,171,159,79,2000-06-07,2000-03-19
1,1,13185000_21,-0.07015677,316.8105238,0.114462351,297.3585031,315.8708604,-0.176813815,105.5666435,0.107720911,-5.402158242,1.758871191,540.7370867,677.3634704,207.4529512,0.769386677,478.5062846,287.5364148,313.6476829,170.8518519,-4.272717706,-9.70477953,-9.397956402,-7.008125861,43.86912922,177.2856598,328.6493743,311.9151639,1.013717062,0.992607026,17.01033395,128.269013,314.368837,337.6712154,442.63785,111.5028762,222.2891191,664.9724667,324.209446,196.6997494,51.28540247,129.0259568,162.5728247,138.8203386,92.59186883,100.8944077,66.29080802,66.06310864,52.79886914,22.30016543,319.9937349,315.2717583,308.3546938,304.996891,373.2525136,31.11111111,164.8703704,133.8333333,188,338.5323167,410.1325333,249,6.504130556,0.167608582,0.225727214,0.160872963,0.245196273,0.162942161,0.239097471,0.155383228,0.261887071,0.20223951,0.142490557,0.197305423,0.152697439,0.02588011,0.028092637,0.024143948,0.026550148,0.03892943,0.040900819,100,1,13185000,21,249,171,157,79,2000-06-05,2000-03-18
1,1,13185000_22,-0.129152594,346.8128468,0.023744392,329.7968747,340.3715116,-0.216434733,94.98477407,0.100029775,-5.914583293,1.243273982,528.7689679,645.7230818,207.6967386,0.78634475,473.7621327,321.7092329,343.1274474,172.9814815,-4.719846235,-10.31301349,-10.00985335,-7.655419563,44.17545132,174.3700787,320.2033989,337.3262248,1.175176065,1.114389443,4.18609537,140.9815586,333.9829701,335.0440704,474.9645287,99.71069321,215.8516861,639.2398985,313.1037059,189.4615065,49.02933549,122.2868074,157.2818028,131.543408,85.74380802,97.74446512,64.29490988,66.16387438,53.84575401,23.39220031,347.2647682,341.0447198,333.3860944,327.9659099,382.5677318,28.98148148,170.4814815,140.1666667,203,377.0128667,502.6388167,253,6.057327193,0.171283333,0.215569675,0.155462232,0.261641594,0.169438122,0.220629405,0.153313843,0.268371995,0.200056138,0.146942589,0.185308075,0.179751716,0.024168506,0.02933798,0.023505135,0.028709277,0.034339083,0.040022458,100,1,13185000,22,253,173,161,81,2000-06-09,2000-03-20
1,1,13185000_23,-0.222976881,400.4075485,-0.110602044,389.8666346,384.690417,-0.286756937,131.5256386,0.131534738,-6.903438473,0.226449319,594.7064676,678.033442,224.8659099,0.840223929,556.3246019,383.8932259,396.7776768,179.3888889,-5.693221111,-11.45433304,-11.22284497,-8.916976492,57.6537273,203.0428026,359.830839,382.8371319,1.47489156,1.255230505,-15.50882407,150.8748056,374.3578105,320.6750926,525.232616,133.5774241,215.1669549,688.6516488,280.6257491,243.5181867,50.52581389,128.1149096,169.4741944,138.3898336,90.40845864,98.71075525,67.9012534,72.02758025,57.97363426,26.96344198,396.4063074,387.3821954,378.0377673,370.2761926,396.8199417,23.83333333,181.7777778,152.7407407,203,420.1239667,477.8922,262,5.991551373,0.12620342,0.363168066,0.103062738,0.458323437,0.130109904,0.348382643,0.107176749,0.440480401,0.14079986,0.309856317,0.118341133,0.394059542,0.010621928,0.015927303,0.011486855,0.016928587,0.014004624,0.0198246,100,1,13185000,23,262,179,170,87,2000-06-18,2000-03-27
